Time,Weather_Config,Avg Speed,Avg Alignment,Density,Cohesion
1732527861.770377,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.540851158196457,0.36,242.99683641318424
1732527861.803822,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.452964942544646,0.36,242.97856193821033
1732527861.837095,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.589695989569595,0.36,242.96254833340413
1732527861.870525,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.577171072612973,0.36,242.947621677671
1732527861.905071,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.56781082757906,0.36,242.93389532418033
1732527861.938486,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.56083301244439,0.36,242.92145115079387
1732527861.972468,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.555649904813933,0.36,242.91034882661808
1732527862.006755,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.55181903812778,0.36,242.8903097688645
1732527862.039265,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.54900679708421,0.36,242.85524337239312
1732527862.073247,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.54696140855681,0.36,242.82161648302264
1732527862.1072671,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.570101220253196,0.36,242.79103048687625
1732527862.141021,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.56295365838323,0.36,242.76148977989695
1732527862.174963,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.55739850854088,0.36,242.73312214265866
1732527862.2088299,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.5531051908264,0.36,242.70602092453097
1732527862.242749,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.54981011756849,0.36,242.68025428035887
1732527862.276865,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.547302559603704,0.36,242.6558720378799
1732527862.3102021,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.54541408714368,0.36,242.63291071791096
1732527862.344182,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.54401037289145,0.36,242.6113971869262
1732527862.377877,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.542984649847384,0.36,242.59135131812852
1732527862.4122539,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.654916126517307,0.36,242.57377686628763
1732527862.445467,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.62450148553138,0.36,242.55742552434324
1732527862.4789739,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.514324334212645,0.36,242.5429457833812
1732527862.512138,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.52182110749629,0.36,242.5296910603639
1732527862.546554,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.526993183498185,0.36,242.51774109977612
1732527862.579764,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.530556707710833,0.36,242.50715707887346
1732527862.614112,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.53301484480176,0.36,242.4979856775196
1732527862.648248,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.534718506418987,0.36,242.4902627902753
1732527862.682606,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.648633118806284,0.36,242.48501992197552
1732527862.715586,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.619605401954942,0.36,242.48100239057985
1732527862.748459,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.598270852965452,0.36,242.47830843064787
1732527862.782609,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.582606831099447,0.36,242.4770102571786
1732527862.816007,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.57112166316854,0.36,242.47716315355294
1732527862.8504362,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.47494242841243,0.36,242.47933187341368
1732527862.8840818,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.49260030508802,0.36,242.48289961784096
1732527862.918717,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.505218688788172,0.36,242.48793192177965
1732527862.951402,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.62705223259617,0.36,242.4955027267835
1732527862.984886,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.60365116677538,0.36,242.50436899456156
1732527863.0190542,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.586326008693423,0.36,242.5146560261218
1732527863.053092,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.573515797597047,0.36,242.52646213644368
1732527863.086902,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.564059572740803,0.36,242.53986801268522
1732527863.1208372,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.55709413348692,0.36,242.54291170990365
1732527863.154912,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.551977750575713,0.36,242.53563183170408
1732527863.188258,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.54823341326711,0.36,242.53015465008997
1732527863.221496,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.658407053949045,0.36,242.527562764095
1732527863.2560158,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.538912286252412,0.36,242.52707601722759
1732527863.2895539,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.539324242539873,0.36,242.5282166763675
1732527863.321768,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.539241521747293,0.36,242.53111130011624
1732527863.3561542,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.538906966535677,0.36,242.53586009551955
1732527863.389911,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.538471974604434,0.36,242.54252275284168
1732527863.424094,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.538026393292512,0.36,242.5278764693805
1732527863.4581811,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.537619747968296,0.36,242.51524330172998
1732527863.491349,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.65025495788826,0.36,242.50569156828828
1732527863.5248141,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.62016530945108,0.36,242.497903968181
1732527863.5570922,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.598007613559094,0.36,242.4919576083474
1732527863.591907,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.581706166803624,0.36,242.4878937641215
1732527863.623229,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.569726976845082,0.36,242.48572745088296
1732527863.656946,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.560936942045416,0.36,242.48545432559277
1732527863.6919801,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.466904985474738,0.36,242.48749901287633
1732527863.726368,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.48596456361639,0.36,242.49127817544635
1732527863.760569,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.61264590962404,0.32,242.49528414249878
1732527863.795469,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.59616829391413,0.32,242.49300562780704
1732527863.829726,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.5838209102157,0.32,242.4921926012344
1732527863.863411,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.57458672158768,0.32,242.4928702480033
1732527863.898062,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.56769684847646,0.32,242.49504540024827
1732527863.931639,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.56257062011671,0.32,242.4987130535908
1732527863.96578,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.558769842021277,0.32,242.50386081260848
1732527863.99976,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.555964100841294,0.32,242.51047193542857
1732527864.033752,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.667021582541107,0.32,242.51959989863315
1732527864.0679722,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.635738947867925,0.32,242.5298628063365
1732527864.101738,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.612701295005127,0.32,242.54132259691184
1732527864.134568,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.595750035137044,0.32,242.55401758260635
1732527864.169573,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.495793125259738,0.32,242.5683781408083
1732527864.2024279,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.510387802449287,0.32,242.58390792327
1732527864.2372181,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.52072086027902,0.32,242.6006363084737
1732527864.271636,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.528033324185834,0.32,242.6185849305727
1732527864.3049018,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.646388191746706,0.32,242.63885572202093
1732527864.338422,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.620292993140634,0.32,242.66007820827863
1732527864.3723142,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.5983662694018,0.36,242.67722472257813
1732527864.405488,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.581228466521548,0.36,242.68987591876066
1732527864.438774,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.568567961121218,0.36,242.70365932764062
1732527864.4728599,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.559227339470556,0.36,242.718602153269
1732527864.506774,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.552347267775207,0.36,242.73472379251467
1732527864.54096,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.547289984413343,0.36,242.75203830938634
1732527864.575169,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.656816721052877,0.36,242.77165810951118
1732527864.609331,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.62435816475214,0.36,242.79219299637865
1732527864.643498,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.60043457361016,0.36,242.81373246274387
1732527864.677938,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.49542027526772,0.36,242.83671475785087
1732527864.7106078,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.50617462734008,0.36,242.86072013378774
1732527864.744056,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.513664551618895,0.36,242.88580404632881
1732527864.778526,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.51887198574643,0.36,242.91201099387408
1732527864.810831,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.522489775852215,0.36,242.93937612660397
1732527864.845278,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.638291129249936,0.36,242.9690442508381
1732527864.87967,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.610308692642707,0.36,242.99962093846023
1732527864.91221,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.589583259780383,0.36,243.03120817794917
1732527864.9454138,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.574248783615488,0.36,243.0638805090183
1732527864.980863,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.562916485988048,0.36,243.09769368269298
1732527865.013271,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.554553688657997,0.36,243.13269040917694
1732527865.047588,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.548392970909813,0.36,243.16890425428025
1732527865.080214,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.54386433815616,0.36,243.20636233296284
1732527865.11329,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.54054465446347,0.36,243.2450872016138
1732527865.146173,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.651494261337522,0.36,243.2862311196051
1732527865.1802611,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.61999817845644,0.36,243.32837527689492
1732527865.2139158,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.59676474568571,0.36,243.37161935176152
1732527865.248041,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.49233627188596,0.36,243.41637912766532
1732527865.281264,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.503423664148375,0.36,243.46228628997636
1732527865.3155,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.51114950969451,0.36,243.50940306474672
1732527865.348705,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.51652377317281,0.36,243.55778101071718
1732527865.383418,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.52025910639732,0.36,243.60746241798964
1732527865.417512,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.63623140332608,0.36,243.65963179649515
1732527865.4515488,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.60833325013972,0.36,243.71286141415484
1732527865.483949,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.58764893242122,0.36,243.76726144402966
1732527865.518856,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.572329619370915,0.36,243.82291408636968
1732527865.552078,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.560997428548863,0.36,243.879882144747
1732527865.585574,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.55262647321024,0.36,243.9382147479425
1732527865.618686,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.546453480034973,0.36,243.99795124208336
1732527865.6521668,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.54191091544875,0.36,244.0591238852355
1732527865.686244,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.538577043063214,0.36,244.12175973927003
1732527865.720406,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.64959321239986,0.36,244.18704799283645
1732527865.754824,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.618110722038324,0.36,244.25353224791922
1732527865.788297,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.594868002254042,0.36,244.3213163363143
1732527865.822198,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.577722835498275,0.36,244.39047760157501
1732527865.856595,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.56508748659681,0.36,244.46107489035387
1732527865.889684,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.468573507623432,0.36,244.53346434074933
1732527865.923166,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.485411305393605,0.36,244.607297157387
1732527865.956552,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.497377020557096,0.36,244.6826178191988
1732527865.989961,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.619326683413213,0.36,244.76064700841448
1732527866.024565,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.595681614003585,0.36,244.8399180436928
1732527866.057846,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.57802569944619,0.36,244.92054320062135
1732527866.0911329,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.564860848570625,0.36,245.00260498463882
1732527866.124365,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.555060060587635,0.36,245.08616478418782
1732527866.158435,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.54777668848872,0.36,245.1712687639646
1732527866.192518,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.54237537554142,0.36,245.2579519417309
1732527866.227415,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.53837978721042,0.36,245.34624105194303
1732527866.261832,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.535433150478898,0.36,245.43615658397852
1732527866.294562,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.646793645511362,0.36,245.52891368273245
1732527866.327677,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.61552797965585,0.36,245.6230063315175
1732527866.36154,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.592423647713055,0.36,245.71853095844872
1732527866.394527,"(1.0, 0.5, 0.7, 0.5, 30)",0.7500000000000001,-26.57536523431709,0.36,245.81555663405248
1732527866.426628,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.562782896421872,0.36,245.91413311898773
1732527866.460715,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.55351267240742,0.36,246.01429628405748
1732527866.495051,"(1.0, 0.5, 0.7, 0.5, 30)",0.75,-26.54669207398968,0.36,246.1160718387708
1732527866.529365,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,18.72624464852372,0.96,259.2485322947391
1732527866.563639,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,19.786737133142523,0.96,259.06347555276733
1732527866.5973902,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,20.6234134957072,0.96,258.87517001003175
1732527866.631979,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,21.43682469212175,0.96,258.6826562416095
1732527866.6656032,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,22.057010596525156,0.96,258.488674520033
1732527866.699161,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,29.70657234903155,0.96,258.2958812006625
1732527866.733618,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,37.27950884501736,0.96,258.1029565261497
1732527866.766786,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,37.54688357465363,0.96,257.90922929357146
1732527866.799882,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,37.778532115234846,0.96,257.7170343529353
1732527866.832159,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,38.53358065449659,0.92,257.5303159869843
1732527866.865831,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,32.203664145572056,0.92,257.3537352391654
1732527866.906419,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,33.08829798334555,0.92,257.1883267471444
1732527866.939318,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,33.82291607388784,0.92,257.03305517243393
1732527866.971744,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,27.35655844509202,0.96,256.88563552750674
1732527867.004828,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,27.88183684325677,0.96,256.74420660572474
1732527867.0388758,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,28.32841562003629,0.96,256.6080618813752
1732527867.072939,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,28.78732678029487,0.96,256.4751279265678
1732527867.105889,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,29.056166253461843,0.96,256.34531097798293
1732527867.1388319,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,29.138925720208952,0.96,256.21224007990577
1732527867.173135,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,29.155178440866358,0.96,256.0514916093478
1732527867.2078452,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,29.134171338544785,0.96,255.89163545511678
1732527867.241502,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,29.089880668733496,0.96,255.73110550866394
1732527867.2748,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,21.85773259815133,0.96,255.56448897529796
1732527867.308937,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,14.65921359309116,0.96,255.36563341620422
1732527867.343206,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,7.4133804654462905,0.96,255.16311253686098
1732527867.377717,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,7.4181516490492125,0.96,254.92433363457877
1732527867.4108238,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,7.41532256835352,0.96,254.68550136351095
1732527867.4449332,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,7.480670832461424,0.96,254.44786894483724
1732527867.479084,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,7.460356715651145,1.0,254.2104665136247
1732527867.513301,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,6.973099959597039,1.0,253.97647998516027
1732527867.547799,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,6.723865992142187,1.0,253.7534382719509
1732527867.5810502,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,6.557764974296995,1.0,253.54325137410459
1732527867.6152809,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,6.447078198408801,1.0,253.34583588559252
1732527867.648664,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,6.38537860848162,1.0,253.15903465874788
1732527867.681914,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,6.227918003110982,1.08,252.98079394631418
1732527867.71605,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-0.8319177570450226,1.08,252.80640468586316
1732527867.750098,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-0.7500269085646174,1.08,252.6350438784343
1732527867.784179,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-0.5392010838206169,1.08,252.46481185468983
1732527867.818524,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-0.34959520224753166,1.08,252.29684018029755
1732527867.851797,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-0.12564427560930214,1.08,252.13210600646187
1732527867.885748,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,0.18320846374521552,1.12,251.97124151282185
1732527867.9198458,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,0.5486865722877893,1.12,251.79680051138
1732527867.953522,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,1.0134705961697756,1.12,251.60683836621766
1732527867.987891,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,1.572043384824526,1.16,251.42197100967033
1732527868.0206661,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,2.093814754765175,1.16,251.2056931381129
1732527868.054527,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,2.5767135335215903,1.16,250.99805316612293
1732527868.087726,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,3.013373184264127,1.16,250.80076502111817
1732527868.1215968,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,3.216957503216214,1.2,250.6182419312989
1732527868.153758,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,3.5431549022089746,1.2,250.44930975738927
1732527868.1879082,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,3.9268796241391484,1.24,250.29197399709122
1732527868.2220109,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,4.162411061053349,1.24,250.14052674825336
1732527868.256115,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-2.929195335284187,1.28,249.98586850941257
1732527868.2900171,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-2.7313700355176582,1.36,249.82258170716457
1732527868.3238149,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-2.8191287871396615,1.36,249.64401413178038
1732527868.357119,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-2.8399019216929777,1.4,249.4533923657802
1732527868.391559,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-10.083383167447812,1.4,249.25405927932877
1732527868.4253929,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-10.043498019014468,1.4,249.04862904180538
1732527868.4597812,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-10.001027776472393,1.44,248.83760807419486
1732527868.492783,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-9.894516640122255,1.44,248.62043881622506
1732527868.5262048,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-2.5520109430268785,1.44,248.39095839530196
1732527868.558103,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-2.021703971539572,1.44,248.12849871926147
1732527868.593623,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-1.4642438302939715,1.44,247.86209093540776
1732527868.626854,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-0.7586024592948566,1.44,247.5961381843867
1732527868.6602151,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-0.25460083199072925,1.44,247.3308113962268
1732527868.69338,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,0.20354901827337699,1.44,247.0692843698506
1732527868.7272792,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,0.5803740573578178,1.44,246.81478428606871
1732527868.760875,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,0.8343105566425666,1.44,246.56985786069293
1732527868.794956,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,0.662579672552743,1.56,246.32713863952736
1732527868.828428,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,0.26026363387674933,1.6,246.06863715010718
1732527868.862475,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,0.004767283796600168,1.64,245.81508029383704
1732527868.896132,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-0.21717533100544173,1.72,245.56743535712008
1732527868.930197,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-7.592055574273665,1.72,245.32656565748147
1732527868.963997,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-7.829621634640137,1.72,245.09499378716953
1732527868.998404,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-8.423786269944541,1.72,244.8702423382313
1732527869.033046,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-8.908017520156092,1.76,244.65450542895545
1732527869.06638,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-9.122241540209162,1.76,244.44880819236846
1732527869.1008158,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-9.391639879828766,1.88,244.2533475066327
1732527869.131644,"(0.0, 0.0, 0.0, 0.0, 5)",1.25,-2.489842943521333,1.92,244.06932106317865
